enum	permissible_values	suspect	single	source
maternal_health_stat_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
foetal_health_stat_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
amniotic_fluid_color_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
kidney_disord_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
urogenit_tract_disor_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gastrointest_disord_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
liver_disord_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
dermatology_disord_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sexual_act_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
birth_control_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gynecologic_disord_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
urogenit_disord_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
basin_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
field_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_well_name_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
win_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
alkalinity_method_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
additional_info_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
reservoir_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cur_vegetation_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
local_class_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
pre_treatment_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
primary_treatment_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
reactor_type_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
secondary_treatment_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tertiary_treatment_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
wastewater_type_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
built_struc_type_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_diet_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ethnicity_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
plant_product_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_med_solid_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
growth_medium_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
water_source_adjac_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
farm_equip_san_freq_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_diet_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_prod_char_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
repository_name_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sequencing_kit_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sequencing_location_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_medium_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_vessel_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_prod_synonym_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_prep_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_source_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
nucl_acid_ext_kit_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_am_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_am_route_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_am_use_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
biocide_used_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_coinf_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_store_sol_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_name_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_sub_id_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_infname_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_infrank_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_geno_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
prod_label_claims_enum	{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_antibiotic_enum	{text} {integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_metal_enum	{text} {integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
pollutants_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
volatile_org_comp_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
saturates_pc_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
aromatics_pc_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
resins_pc_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
asphaltenes_pc_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
suspend_solids_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
biomass_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
diether_lipids_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
phaeopigments_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
particle_class_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_preserv_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_med_carbon_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_med_suppl_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_med_regl_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
heavy_metals_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
emulsions_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
gaseous_substances_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
inorg_particles_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
org_particles_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
soluble_inorg_mat_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
soluble_org_mat_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
atmospheric_data_enum	{text};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_count_enum	MPN	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_count_enum	other	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_count_enum	qPCR	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_count_enum	{text};{float} {unit};ATP	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_count_enum	MPN	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_count_enum	other	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_count_enum	qPCR	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_count_enum	spread plate	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
microb_start_count_enum	{text};{float} {unit};ATP	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
light_regm_enum	{text};{float} {unit};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
antibiotic_regm_enum	{text};{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
chem_mutagen_enum	{text};{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
fertilizer_regm_enum	{text};{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
growth_hormone_regm_enum	{text};{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mineral_nutr_regm_enum	{text};{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
radiation_regm_enum	{text};{float} {unit};{Rn/start_time/end_time/duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
agrochem_addition_enum	{text};{float} {unit};{timestamp}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
adj_room_enum	{text};{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_hallway_enum	{text};{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_door_share_enum	{text};{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
room_wall_share_enum	{text};{integer}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drug_usage_enum	day	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drug_usage_enum	hour	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drug_usage_enum	month	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drug_usage_enum	week	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drug_usage_enum	{text};{integer}/year	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_fam_rel_enum	{text};{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
biocide_enum	{text};{text};{timestamp}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
chem_treatment_enum	{text};{text};{timestamp}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
org_count_qpcr_info_enum	{text};FWD:{dna};REV:{dna};initial denaturation:degrees_minutes;denaturation:degrees_minutes;annealing:degrees_minutes;elongation:degrees_minutes;final elongation:degrees_minutes; total cycles	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_root_med_enum	{DOI}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_root_med_enum	{PMID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_root_med_enum	{URL}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cult_root_med_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
growth_facil_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
growth_facil_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_contact_surf_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_contact_surf_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_contain_wrap_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_contain_wrap_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_pack_medium_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_pack_medium_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_preserv_proc_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_preserv_proc_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_trav_vehic_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_trav_vehic_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_treat_proc_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_treat_proc_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
part_plant_animal_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
part_plant_animal_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_growth_med_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
spikein_growth_med_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
coll_site_geo_feat_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
coll_site_geo_feat_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
dietary_claim_use_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
dietary_claim_use_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_additive_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_additive_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_allergen_label_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_allergen_label_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_cooking_proc_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_cooking_proc_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_ingredient_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_ingredient_enum	{text}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
food_pack_integrity_enum	{termLabel} {termID}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
